scenario       ,     K,structure_mode      ,  frame,   broad_phase_pairs,    collisions_pairs,  rebuilt
uniform_cloud  ,     2,uniform_grid+skin   ,     89,                6117,                   7,        1
uniform_cloud  ,     2,uniform_grid+skin   ,     90,                6126,                   7,        1
uniform_cloud  ,     2,uniform_grid+skin   ,     91,                6126,                   8,        0
uniform_cloud  ,     2,uniform_grid+skin   ,     92,                6148,                   7,        1
uniform_cloud  ,     2,uniform_grid+skin   ,     93,                6144,                   4,        1
uniform_cloud  ,     2,uniform_grid+skin   ,     94,                6144,                   7,        0
uniform_cloud  ,     2,uniform_grid+skin   ,     95,                6152,                   8,        1
uniform_cloud  ,     2,uniform_grid+skin   ,     96,                6152,                   5,        0
uniform_cloud  ,     2,uniform_grid+skin   ,     97,                6136,                   6,        1
uniform_cloud  ,     2,uniform_grid+skin   ,     98,                6136,                   6,        0
uniform_cloud  ,     2,uniform_grid+skin   ,     99,                6158,                   7,        1
uniform_cloud  ,     2,octree+skin         ,      0,               75980,                 293,        1
uniform_cloud  ,     2,octree+skin         ,      1,               76044,                 182,        1
uniform_cloud  ,     2,octree+skin         ,      2,               76100,                 171,        1
uniform_cloud  ,     2,octree+skin         ,      3,               76069,                 165,        1
uniform_cloud  ,     2,octree+skin         ,      4,               76007,                 151,        1
uniform_cloud  ,     2,octree+skin         ,      5,               76007,                 149,        0
uniform_cloud  ,     2,octree+skin         ,      6,               76091,                 146,        1
uniform_cloud  ,     2,octree+skin         ,      7,               76091,                 138,        0
uniform_cloud  ,     2,octree+skin         ,      8,               76146,                 133,        1
uniform_cloud  ,     2,octree+skin         ,      9,               76460,                 126,        1
uniform_cloud  ,     2,octree+skin         ,     10,               76460,                 120,        0
uniform_cloud  ,     2,octree+skin         ,     11,               76589,                 116,        1
uniform_cloud  ,     2,octree+skin         ,     12,               76589,                 111,        0
uniform_cloud  ,     2,octree+skin         ,     13,               76585,                 110,        1
uniform_cloud  ,     2,octree+skin         ,     14,               76585,                 107,        0
uniform_cloud  ,     2,octree+skin         ,     15,               76665,                 105,        1
uniform_cloud  ,     2,octree+skin         ,     16,               76665,                 105,        0
uniform_cloud  ,     2,octree+skin         ,     17,               76749,                  93,        1
uniform_cloud  ,     2,octree+skin         ,     18,               76797,                  95,        1
uniform_cloud  ,     2,octree+skin         ,     19,               76782,                  90,        1
uniform_cloud  ,     2,octree+skin         ,     20,               76782,                  83,        0
uniform_cloud  ,     2,octree+skin         ,     21,               77221,                  83,        1
uniform_cloud  ,     2,octree+skin         ,     22,               77221,                  78,        0
uniform_cloud  ,     2,octree+skin         ,     23,               77253,                  73,        1
uniform_cloud  ,     2,octree+skin         ,     24,               77209,                  72,        1
uniform_cloud  ,     2,octree+skin         ,     25,               77209,                  71,        0
uniform_cloud  ,     2,octree+skin         ,     26,               77117,                  70,        1
uniform_cloud  ,     2,octree+skin         ,     27,               77117,                  66,        1
uniform_cloud  ,     2,octree+skin         ,     28,               77117,                  65,        0
uniform_cloud  ,     2,octree+skin         ,     29,               76393,                  58,        1
uniform_cloud  ,     2,octree+skin         ,     30,               76393,                  56,        0
uniform_cloud  ,     2,octree+skin         ,     31,               76355,                  53,        1
uniform_cloud  ,     2,octree+skin         ,     32,               76294,                  53,        1
uniform_cloud  ,     2,octree+skin         ,     33,               76347,                  47,        1
uniform_cloud  ,     2,octree+skin         ,     34,               75774,                  46,        1
uniform_cloud  ,     2,octree+skin         ,     35,               75774,                  42,        0
uniform_cloud  ,     2,octree+skin         ,     36,               75740,                  41,        1
uniform_cloud  ,     2,octree+skin         ,     37,               75740,                  41,        0
uniform_cloud  ,     2,octree+skin         ,     38,               76069,                  42,        1
uniform_cloud  ,     2,octree+skin         ,     39,               76413,                  38,        1
uniform_cloud  ,     2,octree+skin         ,     40,               76413,                  40,        0
uniform_cloud  ,     2,octree+skin         ,     41,               76389,                  38,        1
uniform_cloud  ,     2,octree+skin         ,     42,               76769,                  34,        1
uniform_cloud  ,     2,octree+skin         ,     43,               76769,                  30,        0
uniform_cloud  ,     2,octree+skin         ,     44,               77180,                  28,        1
uniform_cloud  ,     2,octree+skin         ,     45,               77180,                  29,        0
uniform_cloud  ,     2,octree+skin         ,     46,               77750,                  35,        1
uniform_cloud  ,     2,octree+skin         ,     47,               77753,                  30,        1
uniform_cloud  ,     2,octree+skin         ,     48,               77753,                  31,        0
uniform_cloud  ,     2,octree+skin         ,     49,               77716,                  27,        1
uniform_cloud  ,     2,octree+skin         ,     50,               77711,                  25,        1
uniform_cloud  ,     2,octree+skin         ,     51,               77711,                  29,        0
uniform_cloud  ,     2,octree+skin         ,     52,               78185,                  29,        1
uniform_cloud  ,     2,octree+skin         ,     53,               77779,                  25,        1
uniform_cloud  ,     2,octree+skin         ,     54,               77738,                  28,        1
uniform_cloud  ,     2,octree+skin         ,     55,               77738,                  26,        0
uniform_cloud  ,     2,octree+skin         ,     56,               77774,                  24,        1
uniform_cloud  ,     2,octree+skin         ,     57,               77209,                  22,        1
uniform_cloud  ,     2,octree+skin         ,     58,               77236,                  21,        1
uniform_cloud  ,     2,octree+skin         ,     59,               76843,                  22,        1
uniform_cloud  ,     2,octree+skin         ,     60,               76843,                  23,        0
uniform_cloud  ,     2,octree+skin         ,     61,               77331,                  23,        1
uniform_cloud  ,     2,octree+skin         ,     62,               77774,                  22,        1
uniform_cloud  ,     2,octree+skin         ,     63,               77774,                  20,        0
uniform_cloud  ,     2,octree+skin         ,     64,               77743,                  17,        1
uniform_cloud  ,     2,octree+skin         ,     65,               77770,                  21,        1
uniform_cloud  ,     2,octree+skin         ,     66,               77697,                  16,        1
uniform_cloud  ,     2,octree+skin         ,     67,               77697,                  20,        0
uniform_cloud  ,     2,octree+skin         ,     68,               77650,                  15,        1
uniform_cloud  ,     2,octree+skin         ,     69,               77650,                  17,        0
uniform_cloud  ,     2,octree+skin         ,     70,               77886,                  14,        1
uniform_cloud  ,     2,octree+skin         ,     71,               77886,                  18,        0
uniform_cloud  ,     2,octree+skin         ,     72,               77784,                  18,        1
uniform_cloud  ,     2,octree+skin         ,     73,               77717,                  14,        1
uniform_cloud  ,     2,octree+skin         ,     74,               77717,                  15,        0
uniform_cloud  ,     2,octree+skin         ,     75,               77647,                  13,        1
uniform_cloud  ,     2,octree+skin         ,     76,               77686,                  13,        1
uniform_cloud  ,     2,octree+skin         ,     77,               77686,                  12,        0
uniform_cloud  ,     2,octree+skin         ,     78,               77620,                  14,        1
uniform_cloud  ,     2,octree+skin         ,     79,               77620,                  17,        0
uniform_cloud  ,     2,octree+skin         ,     80,               78696,                   9,        1
uniform_cloud  ,     2,octree+skin         ,     81,               78696,                  10,        0
uniform_cloud  ,     2,octree+skin         ,     82,               79438,                  12,        1
uniform_cloud  ,     2,octree+skin         ,     83,               79595,                  12,        1
uniform_cloud  ,     2,octree+skin         ,     84,               79600,                  11,        1
uniform_cloud  ,     2,octree+skin         ,     85,               79600,                   7,        0
uniform_cloud  ,     2,octree+skin         ,     86,               78956,                   7,        1
uniform_cloud  ,     2,octree+skin         ,     87,               78956,                   7,        0
uniform_cloud  ,     2,octree+skin         ,     88,               78350,                   5,        1
uniform_cloud  ,     2,octree+skin         ,     89,               78319,                   7,        1
uniform_cloud  ,     2,octree+skin         ,     90,               77542,                   7,        1
uniform_cloud  ,     2,octree+skin         ,     91,               77542,                   8,        0
uniform_cloud  ,     2,octree+skin         ,     92,               76937,                   7,        1
uniform_cloud  ,     2,octree+skin         ,     93,               76881,                   4,        1
uniform_cloud  ,     2,octree+skin         ,     94,               76881,                   7,        0
uniform_cloud  ,     2,octree+skin         ,     95,               76957,                   8,        1
uniform_cloud  ,     2,octree+skin         ,     96,               76957,                   5,        0
uniform_cloud  ,     2,octree+skin         ,     97,               77089,                   6,        1
uniform_cloud  ,     2,octree+skin         ,     98,               77089,                   6,        0
uniform_cloud  ,     2,octree+skin         ,     99,               77670,                   7,        1
uniform_cloud  ,     5,uniform_grid+skin   ,      0,                6078,                 293,        1
uniform_cloud  ,     5,uniform_grid+skin   ,      1,                6094,                 182,        1
uniform_cloud  ,     5,uniform_grid+skin   ,      2,                6087,                 171,        1
uniform_cloud  ,     5,uniform_grid+skin   ,      3,                6079,                 165,        1
uniform_cloud  ,     5,uniform_grid+skin   ,      4,                6079,                 151,        0
uniform_cloud  ,     5,uniform_grid+skin   ,      5,                6079,                 149,        0
uniform_cloud  ,     5,uniform_grid+skin   ,      6,                6079,                 146,        0
uniform_cloud  ,     5,uniform_grid+skin   ,      7,                6084,                 138,        1
uniform_cloud  ,     5,uniform_grid+skin   ,      8,                6084,                 133,        0
uniform_cloud  ,     5,uniform_grid+skin   ,      9,                6084,                 126,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     10,                6087,                 120,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     11,                6087,                 116,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     12,                6087,                 111,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     13,                6087,                 110,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     14,                6087,                 107,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     15,                6087,                 105,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     16,                6085,                 105,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     17,                6089,                  93,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     18,                6089,                  95,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     19,                6089,                  90,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     20,                6074,                  83,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     21,                6074,                  83,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     22,                6074,                  78,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     23,                6068,                  73,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     24,                6068,                  72,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     25,                6068,                  71,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     26,                6066,                  70,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     27,                6066,                  66,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     28,                6066,                  65,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     29,                6064,                  58,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     30,                6064,                  56,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     31,                6064,                  53,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     32,                6064,                  53,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     33,                6056,                  47,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     34,                6056,                  46,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     35,                6056,                  42,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     36,                6040,                  41,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     37,                6040,                  41,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     38,                6040,                  42,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     39,                6040,                  38,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     40,                6067,                  40,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     41,                6067,                  38,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     42,                6067,                  34,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     43,                6053,                  30,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     44,                6053,                  28,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     45,                6053,                  29,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     46,                6058,                  35,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     47,                6058,                  30,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     48,                6058,                  31,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     49,                6043,                  27,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     50,                6044,                  25,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     51,                6044,                  29,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     52,                6044,                  29,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     53,                6050,                  25,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     54,                6044,                  28,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     55,                6044,                  26,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     56,                6044,                  24,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     57,                6056,                  22,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     58,                6056,                  21,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     59,                6056,                  22,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     60,                6051,                  23,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     61,                6061,                  23,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     62,                6061,                  22,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     63,                6061,                  20,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     64,                6084,                  17,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     65,                6081,                  21,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     66,                6081,                  16,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     67,                6081,                  20,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     68,                6065,                  15,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     69,                6065,                  17,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     70,                6065,                  14,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     71,                6065,                  18,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     72,                6060,                  18,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     73,                6060,                  14,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     74,                6073,                  15,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     75,                6073,                  13,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     76,                6074,                  13,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     77,                6074,                  12,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     78,                6074,                  14,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     79,                6074,                  17,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     80,                6067,                   9,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     81,                6067,                  10,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     82,                6067,                  12,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     83,                6060,                  12,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     84,                6060,                  11,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     85,                6068,                   7,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     86,                6068,                   7,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     87,                6068,                   7,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     88,                6068,                   5,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     89,                6117,                   7,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     90,                6117,                   7,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     91,                6117,                   8,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     92,                6148,                   7,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     93,                6148,                   4,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     94,                6148,                   7,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     95,                6152,                   8,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     96,                6152,                   5,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     97,                6152,                   6,        0
uniform_cloud  ,     5,uniform_grid+skin   ,     98,                6135,                   6,        1
uniform_cloud  ,     5,uniform_grid+skin   ,     99,                6135,                   7,        0
uniform_cloud  ,     5,octree+skin         ,      0,               75980,                 293,        1
uniform_cloud  ,     5,octree+skin         ,      1,               76044,                 182,        1
uniform_cloud  ,     5,octree+skin         ,      2,               76100,                 171,        1
uniform_cloud  ,     5,octree+skin         ,      3,               76069,                 165,        1
uniform_cloud  ,     5,octree+skin         ,      4,               76069,                 151,        0
uniform_cloud  ,     5,octree+skin         ,      5,               76069,                 149,        0
uniform_cloud  ,     5,octree+skin         ,      6,               76069,                 146,        0
uniform_cloud  ,     5,octree+skin         ,      7,               76150,                 138,        1
uniform_cloud  ,     5,octree+skin         ,      8,               76150,                 133,        0
uniform_cloud  ,     5,octree+skin         ,      9,               76150,                 126,        0
uniform_cloud  ,     5,octree+skin         ,     10,               76411,                 120,        1
uniform_cloud  ,     5,octree+skin         ,     11,               76411,                 116,        0
uniform_cloud  ,     5,octree+skin         ,     12,               76411,                 111,        0
uniform_cloud  ,     5,octree+skin         ,     13,               76585,                 110,        1
uniform_cloud  ,     5,octree+skin         ,     14,               76585,                 107,        0
uniform_cloud  ,     5,octree+skin         ,     15,               76585,                 105,        0
uniform_cloud  ,     5,octree+skin         ,     16,               76689,                 105,        1
uniform_cloud  ,     5,octree+skin         ,     17,               76749,                  93,        1
uniform_cloud  ,     5,octree+skin         ,     18,               76749,                  95,        0
uniform_cloud  ,     5,octree+skin         ,     19,               76749,                  90,        0
uniform_cloud  ,     5,octree+skin         ,     20,               76951,                  83,        1
uniform_cloud  ,     5,octree+skin         ,     21,               76951,                  83,        0
uniform_cloud  ,     5,octree+skin         ,     22,               76951,                  78,        0
uniform_cloud  ,     5,octree+skin         ,     23,               77253,                  73,        1
uniform_cloud  ,     5,octree+skin         ,     24,               77253,                  72,        0
uniform_cloud  ,     5,octree+skin         ,     25,               77253,                  71,        0
uniform_cloud  ,     5,octree+skin         ,     26,               77117,                  70,        1
uniform_cloud  ,     5,octree+skin         ,     27,               77117,                  66,        0
uniform_cloud  ,     5,octree+skin         ,     28,               77117,                  65,        0
uniform_cloud  ,     5,octree+skin         ,     29,               76393,                  58,        1
uniform_cloud  ,     5,octree+skin         ,     30,               76393,                  56,        0
uniform_cloud  ,     5,octree+skin         ,     31,               76393,                  53,        0
uniform_cloud  ,     5,octree+skin         ,     32,               76393,                  53,        0
uniform_cloud  ,     5,octree+skin         ,     33,               76347,                  47,        1
uniform_cloud  ,     5,octree+skin         ,     34,               76347,                  46,        0
uniform_cloud  ,     5,octree+skin         ,     35,               76347,                  42,        0
uniform_cloud  ,     5,octree+skin         ,     36,               75740,                  41,        1
uniform_cloud  ,     5,octree+skin         ,     37,               75740,                  41,        0
uniform_cloud  ,     5,octree+skin         ,     38,               75740,                  42,        0
uniform_cloud  ,     5,octree+skin         ,     39,               75740,                  38,        0
uniform_cloud  ,     5,octree+skin         ,     40,               76463,                  40,        1
uniform_cloud  ,     5,octree+skin         ,     41,               76463,                  38,        0
uniform_cloud  ,     5,octree+skin         ,     42,               76463,                  34,        0
uniform_cloud  ,     5,octree+skin         ,     43,               76802,                  30,        1
uniform_cloud  ,     5,octree+skin         ,     44,               76802,                  28,        0
uniform_cloud  ,     5,octree+skin         ,     45,               76802,                  29,        0
uniform_cloud  ,     5,octree+skin         ,     46,               77750,                  35,        1
uniform_cloud  ,     5,octree+skin         ,     47,               77750,                  30,        0
uniform_cloud  ,     5,octree+skin         ,     48,               77750,                  31,        0
uniform_cloud  ,     5,octree+skin         ,     49,               77716,                  27,        1
uniform_cloud  ,     5,octree+skin         ,     50,               77711,                  25,        1
uniform_cloud  ,     5,octree+skin         ,     51,               77711,                  29,        0
uniform_cloud  ,     5,octree+skin         ,     52,               77711,                  29,        0
uniform_cloud  ,     5,octree+skin         ,     53,               77779,                  25,        1
uniform_cloud  ,     5,octree+skin         ,     54,               77738,                  28,        1
uniform_cloud  ,     5,octree+skin         ,     55,               77738,                  26,        0
uniform_cloud  ,     5,octree+skin         ,     56,               77738,                  24,        0
uniform_cloud  ,     5,octree+skin         ,     57,               77209,                  22,        1
uniform_cloud  ,     5,octree+skin         ,     58,               77209,                  21,        0
uniform_cloud  ,     5,octree+skin         ,     59,               77209,                  22,        0
uniform_cloud  ,     5,octree+skin         ,     60,               77389,                  23,        1
uniform_cloud  ,     5,octree+skin         ,     61,               77331,                  23,        1
uniform_cloud  ,     5,octree+skin         ,     62,               77331,                  22,        0
uniform_cloud  ,     5,octree+skin         ,     63,               77331,                  20,        0
uniform_cloud  ,     5,octree+skin         ,     64,               77743,                  17,        1
uniform_cloud  ,     5,octree+skin         ,     65,               77770,                  21,        1
uniform_cloud  ,     5,octree+skin         ,     66,               77770,                  16,        0
uniform_cloud  ,     5,octree+skin         ,     67,               77770,                  20,        0
uniform_cloud  ,     5,octree+skin         ,     68,               77650,                  15,        1
uniform_cloud  ,     5,octree+skin         ,     69,               77650,                  17,        0
uniform_cloud  ,     5,octree+skin         ,     70,               77650,                  14,        0
uniform_cloud  ,     5,octree+skin         ,     71,               77650,                  18,        0
uniform_cloud  ,     5,octree+skin         ,     72,               77784,                  18,        1
uniform_cloud  ,     5,octree+skin         ,     73,               77784,                  14,        0
uniform_cloud  ,     5,octree+skin         ,     74,               77545,                  15,        1
uniform_cloud  ,     5,octree+skin         ,     75,               77545,                  13,        0
uniform_cloud  ,     5,octree+skin         ,     76,               77686,                  13,        1
uniform_cloud  ,     5,octree+skin         ,     77,               77686,                  12,        0
uniform_cloud  ,     5,octree+skin         ,     78,               77686,                  14,        0
uniform_cloud  ,     5,octree+skin         ,     79,               77686,                  17,        0
uniform_cloud  ,     5,octree+skin         ,     80,               78696,                   9,        1
uniform_cloud  ,     5,octree+skin         ,     81,               78696,                  10,        0
uniform_cloud  ,     5,octree+skin         ,     82,               78696,                  12,        0
uniform_cloud  ,     5,octree+skin         ,     83,               79595,                  12,        1
uniform_cloud  ,     5,octree+skin         ,     84,               79595,                  11,        0
uniform_cloud  ,     5,octree+skin         ,     85,               78946,                   7,        1
uniform_cloud  ,     5,octree+skin         ,     86,               78946,                   7,        0
uniform_cloud  ,     5,octree+skin         ,     87,               78946,                   7,        0
uniform_cloud  ,     5,octree+skin         ,     88,               78946,                   5,        0
uniform_cloud  ,     5,octree+skin         ,     89,               78319,                   7,        1
uniform_cloud  ,     5,octree+skin         ,     90,               78319,                   7,        0
uniform_cloud  ,     5,octree+skin         ,     91,               78319,                   8,        0
uniform_cloud  ,     5,octree+skin         ,     92,               76937,                   7,        1
uniform_cloud  ,     5,octree+skin         ,     93,               76937,                   4,        0
uniform_cloud  ,     5,octree+skin         ,     94,               76937,                   7,        0
uniform_cloud  ,     5,octree+skin         ,     95,               76957,                   8,        1
uniform_cloud  ,     5,octree+skin         ,     96,               76957,                   5,        0
uniform_cloud  ,     5,octree+skin         ,     97,               76957,                   6,        0
uniform_cloud  ,     5,octree+skin         ,     98,               77684,                   6,        1
uniform_cloud  ,     5,octree+skin         ,     99,               77684,                   7,        0
uniform_cloud  ,    10,uniform_grid+skin   ,      0,                6078,                 293,        1
uniform_cloud  ,    10,uniform_grid+skin   ,      1,                6094,                 182,        1
uniform_cloud  ,    10,uniform_grid+skin   ,      2,                6087,                 171,        1
uniform_cloud  ,    10,uniform_grid+skin   ,      3,                6079,                 165,        1
uniform_cloud  ,    10,uniform_grid+skin   ,      4,                6079,                 151,        0
uniform_cloud  ,    10,uniform_grid+skin   ,      5,                6079,                 149,        0
uniform_cloud  ,    10,uniform_grid+skin   ,      6,                6079,                 146,        0
uniform_cloud  ,    10,uniform_grid+skin   ,      7,                6079,                 138,        0
uniform_cloud  ,    10,uniform_grid+skin   ,      8,                6079,                 133,        0
uniform_cloud  ,    10,uniform_grid+skin   ,      9,                6079,                 126,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     10,                6079,                 120,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     11,                6079,                 116,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     12,                6079,                 111,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     13,                6087,                 110,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     14,                6087,                 107,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     15,                6087,                 105,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     16,                6087,                 105,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     17,                6087,                  93,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     18,                6087,                  95,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     19,                6067,                  90,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     20,                6067,                  83,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     21,                6067,                  83,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     22,                6067,                  78,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     23,                6067,                  73,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     24,                6067,                  72,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     25,                6067,                  71,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     26,                6066,                  70,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     27,                6066,                  66,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     28,                6066,                  65,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     29,                6064,                  58,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     30,                6064,                  56,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     31,                6064,                  53,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     32,                6064,                  53,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     33,                6064,                  47,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     34,                6064,                  46,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     35,                6027,                  42,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     36,                6027,                  41,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     37,                6027,                  41,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     38,                6027,                  42,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     39,                6027,                  38,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     40,                6027,                  40,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     41,                6077,                  38,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     42,                6077,                  34,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     43,                6077,                  30,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     44,                6077,                  28,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     45,                6056,                  29,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     46,                6056,                  35,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     47,                6056,                  30,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     48,                6056,                  31,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     49,                6056,                  27,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     50,                6044,                  25,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     51,                6044,                  29,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     52,                6044,                  29,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     53,                6044,                  25,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     54,                6044,                  28,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     55,                6044,                  26,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     56,                6044,                  24,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     57,                6044,                  22,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     58,                6055,                  21,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     59,                6055,                  22,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     60,                6055,                  23,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     61,                6055,                  23,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     62,                6078,                  22,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     63,                6078,                  20,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     64,                6078,                  17,        0
uniform_cloud  ,    10,uniform_grid+skin   ,     65,                6081,                  21,        1
uniform_cloud  ,    10,uniform_grid+skin   ,     66,                6081,                  16,        0
