x,y,z
-0.191292,-4.87478,0.0219586
0.416089,-0.0766511,-0.880444
-1.99725,-3.63275,0.00107546
-2.85337,-3.75369,0.0677053
1.28174,0.513052,-0.159892
-0.167416,-0.16101,0.379479
-4.59962,1.47139,-0.145047
-3.12543,0.771298,0.0491339
-3.62156,0.36409,-0.0787375
-0.0731947,0.352959,-0.0972995
-2.12588,-4.58388,-0.0774727
0.33419,0.976968,-0.123829
1.0189,1.09685,-0.0461352
-7.82613,0.409626,-0.0323387
8.37208,11.0222,0.0376031
-1.79546,7.75715,-0.0999225
-0.67429,-1.37477,-0.025188
0.465065,0.00669095,-0.743925
-0.184623,0.891552,0.212488
0.925219,4.08132,0.0175696
-0.800355,-1.64492,-0.00252101
0.0813195,0.227407,-0.992063
-2.4696,4.88737,-0.0260369
0.789502,2.53764,-0.00686792
-1.33347,-1.15606,0.0446264
0.87004,0.721175,-0.165341
1.05894,-7.54248,0.0503251
0.374355,-0.443621,-0.129506
10.4987,5.85095,-0.156077
1.70564,2.31693,0.0874406
7.75045,-3.65121,-0.132361
5.68964,1.66476,-0.14089
0.218728,-0.0290983,0.598162
-0.917575,-0.490851,-0.0048294
-0.708636,-1.52151,-0.0716577
0.59967,0.25736,-0.430531
-0.623589,0.373059,0.61314
1.35842,-1.17111,0.0757808
0.899909,-10.6149,-0.0989714
1.41263,-6.72716,-0.0867804
0.427399,-0.331936,0.734634
1.96952,5.33743,-0.150638
0.169149,1.38076,0.128218
-1.79542,-7.98478,0.121758
4.40651,6.43693,0.0510961
-10.5108,-4.32139,0.112491
3.14724,-0.172131,0.0305983
2.77841,-0.0712865,-0.000345976
-0.669921,-3.59969,0.00225034
0.468286,-0.279526,-0.643891
3.09325,2.91931,0.0907179
0.649005,-1.16132,0.036167
-6.1764,1.4704,0.107661
-0.0237717,0.599157,-0.747264
-0.858444,-2.37625,0.083111
1.10751,4.06665,-0.116318
-5.2273,2.05136,0.0724735
-1.84519,-3.87796,0.105934
-7.7341,3.59457,0.0696309
1.45446,1.20117,-0.0214771
0.0715742,0.0373169,-0.149597
-4.79817,0.197308,0.0364326
-1.71645,-0.768847,-0.163394
-0.670323,0.173131,0.0931149
4.52887,0.809291,-0.144528
0.786176,0.291709,-0.124057
6.29851,1.5453,0.0360924
-2.15,0.0173305,0.076809
-3.24527,-0.212744,-0.105369
-1.34486,-0.972411,0.0372919
0.00319635,-0.389079,-0.634992
0.0399611,0.056982,-0.118179
-4.46676,-5.3767,-0.052418
1.17594,-2.52837,-0.0573267
0.219004,0.446306,0.446216
-13.4973,-7.40982,-0.0777202
-4.64414,-2.32437,0.0901421
3.67842,-4.68634,-0.0750201
0.690049,-1.70893,0.123215
2.94699,-0.868527,-0.038983
1.24352,-4.28668,0.027801
-1.85066,4.04601,-0.0337322
-4.45592,-2.4499,-0.0998679
-2.617,-0.491246,-0.0266302
-0.181138,0.941371,0.0108057
4.65558,-15.5801,0.00653196
0.550633,-0.0697711,-0.149857
6.06032,0.60648,-0.0673246
-3.48668,-15.8132,0.102473
0.395642,-1.55862,0.0157975
1.36024,3.00803,-0.0830936
0.0124881,-0.00244163,-0.0418605
-11.5898,6.72835,0.141863
5.32592,-4.30066,0.00246355
3.68069,-1.14912,-0.115293
2.84638,1.46046,-0.0270637
-0.854407,-1.71028,0.110029
-4.52939,-4.53477,0.154248
1.61465,-0.736124,-0.000575232
6.12921,-3.48289,-0.245836
-1.98519,-3.81625,-0.073985
-0.225068,-5.62711,-0.0588321
0.0394802,0.714184,-0.0586273
-1.45109,-1.3765,-0.0896613
-1.20199,0.375831,-0.0117025
0.954067,0.600489,-0.343187
3.63576,8.83018,0.00668324
0.435342,0.122871,1.05626
-3.47833,-1.48079,-0.122195
-0.33274,1.13404,0.175141
-1.16775,0.0628598,-0.455778
-8.91163,-9.97336,-0.0572179
0.769972,0.590498,-0.0307793
4.27501,6.95849,-0.0035688
3.70664,-11.0752,-0.145524
-9.11338,1.65376,0.0132073
4.59199,10.3682,-0.0708788
0.495896,0.954724,0.00405355
-2.58543,11.7451,-0.0992687
-3.36856,7.69945,0.0100733
-0.153838,-0.702016,0.677372
1.59778,-2.2961,0.149105
-2.45411,3.63977,0.135536
-5.78104,0.507568,0.0659659
6.41444,-6.87854,0.0151566
-0.511059,-0.0159989,-0.495975
-0.0185557,-0.498371,0.400737
0.222053,0.0675578,0.0634093
-0.51323,0.00659861,0.0483809
0.788604,-9.03414,0.117424
1.00912,-1.25064,0.221341
-3.62887,-6.62051,-0.0242209
-0.209727,7.43061,0.0661552
-0.496793,2.53279,-0.0734135
-3.10861,-0.225617,0.0202377
0.365645,0.87569,0.0812221
-1.01937,-0.90471,-0.726711
-1.45864,-5.56095,0.0705938
-0.014855,0.0334804,-0.0548909
-0.719243,-0.290716,0.270092
1.7704,5.11765,-0.0422404
-0.404682,-0.409008,0.287102
5.28679,-11.1691,-0.0395301
5.1556,3.27816,0.0642483
-0.347913,0.378256,-0.28643
1.67081,0.968568,-0.157964
0.291877,-0.379549,-0.785747
-0.766816,-0.180941,0.607284
-7.48878,6.76395,0.0169845
-0.0763366,-0.35684,-0.316704
0.300645,0.0585965,0.0222459
-0.146128,0.851136,-0.0423688
-2.08075,1.15385,0.0289314
-0.217812,0.119324,0.033692
-1.46329,-0.18681,0.0800004
-5.79939,-2.18443,0.0403899
0.0438697,0.318349,-0.341783
3.17286,9.70288,-0.127129
-3.69508,6.03693,0.0404725
0.854539,0.296429,0.375668
-3.241,4.87158,0.0853939
1.23122,-5.18688,0.0893914
6.24781,-11.6407,-0.147187
0.347444,-0.697506,-0.0586298
1.09442,-3.44346,-0.0902698
-0.0537289,0.490618,-0.633526
0.677948,0.125786,0.0642179
0.489964,0.471891,-0.0310042
-2.79201,-8.81453,0.081812
0.30396,0.100014,-0.613435
-2.36792,11.5811,0.1064
-4.56632,-6.08469,0.0594741
0.187709,1.1625,0.120267
-11.5728,-2.53951,-0.217723
0.630446,-0.619619,-0.00253055
5.80175,4.00231,-0.00197368
3.70729,1.241,-0.0313971
-0.923062,-2.01157,0.062427
-2.98657,-0.884593,-0.0609701
6.92568,0.207462,-0.0356913
12.0278,-6.225,-0.247708
4.78598,1.5008,0.130813
0.479417,-0.607804,-0.408752
1.60139,-0.667752,0.0657631
2.682,2.49931,-0.0943978
2.4232,0.767748,-0.0940246
-6.81552,14.7665,-0.161579
-2.27168,4.57365,-0.00997529
0.788541,0.776189,-0.397452
-0.206787,0.306167,-0.113258
0.0376011,-0.195856,0.0759492
0.95003,4.48399,0.0601007
-1.6559,0.428598,0.0225829
-2.94165,1.44543,-0.000317755
0.199153,-0.126579,1.03647
4.19895,3.3416,0.0199569
0.0428481,0.383784,0.0124807
4.01727,3.51973,-0.0150698
7.08078,8.81526,-0.0500441
-8.29436,-4.37688,-0.0482586
1.57481,0.0808394,0.0502976
1.38169,10.0639,-0.033504
10.0974,-0.370321,-0.0503803
0.149462,0.377728,0.0274849
-1.03055,0.41091,-0.131293
-5.46157,-6.80465,0.146268
0.335689,-0.0832713,0.0538192
-0.92003,0.831411,0.426845
8.06089,-1.08646,-0.0321479
0.239294,-0.655307,-0.953274
0.00822349,-0.145979,0.281276
-9.47042,0.929739,-0.00801903
-0.176315,0.59009,-0.110415
-1.22087,-0.840001,0.0117611
0.261071,0.186306,-0.781818
0.0149499,0.0508682,0.0317181
2.20469,-0.384935,-0.101968
-0.312209,-0.255093,1.02059
-1.20454,-0.886272,0.142871
1.03367,0.564186,0.183792
-10.9686,19.6538,0.0447537
-2.83503,-6.88157,-0.0220902
0.711016,-0.636566,0.525127
0.419111,1.65666,0.0334714
2.66982,1.19088,0.166243
-0.583588,0.0370251,-0.17571
-0.243272,-8.88984,0.0345648
0.670194,0.125365,0.256791
-10.9929,-1.11746,0.0548554
-3.05224,1.21079,0.165331
0.681688,2.05145,0.0498727
-12.6053,3.94966,0.0076762
6.03944,2.59431,0.0254738
-2.01454,2.97006,-0.0436847
1.60313,-2.43586,-0.0365938
-0.727629,-0.38767,-0.0911778
3.37132,1.92311,-0.0941292
-0.0230025,-0.526324,0.125589
-1.19621,0.599687,-0.201577
2.15878,-0.105079,-0.0804609
0.151866,0.299938,-0.0541359
-0.0684798,0.337904,0.304846
-0.045301,-3.1223,0.114563
-1.51809,-0.835962,0.352971
0.710197,1.02,-0.278708
-0.0715894,0.0403612,0.194203
-0.539919,-1.65546,-0.0401715
0.850572,-0.107746,-0.0260172
0.464871,-0.733454,-0.0627667
-1.68386,-5.47076,0.0825578
0.623946,-0.116135,0.516234
1.06391,-2.35092,0.170929
0.0574816,-0.380956,-0.017731
3.81982,2.88254,0.0559483
-0.886253,11.4062,0.0658464
-6.06013,2.66897,-0.0659459
-0.427202,0.376483,-0.12016
-9.69234,-2.54174,-0.0631582
1.80509,0.685707,-0.0399467
-0.672199,0.189657,0.0672995
0.536272,-0.0875131,-0.0056083
-3.25006,-0.712682,-0.0406593
0.0790859,-0.124039,0.0759242
0.274445,0.141555,0.257393
3.60857,1.97611,-0.0812436
-10.936,9.96327,0.0897726
-3.09256,-0.725865,-0.0560839
0.0788565,-1.05062,-0.039462
3.24355,1.45107,0.152127
-0.162402,0.35774,0.0834111
5.45336,-0.858715,0.0267645
-3.04695,-3.77804,0.0892031
-1.7475,-2.5641,0.259998
0.187323,-0.0886889,-0.104054
-3.0905,-0.843636,-0.0525161
8.12955,-0.919464,0.061421
-2.41651,0.779947,-0.00853937
-6.87547,4.95396,0.0154751
-0.340431,0.064688,-0.184015
-1.11674,7.64868,-0.0641973
-3.37541,3.64326,-0.0945651
0.287851,0.291959,-0.926556
-4.98965,-2.82233,0.0713448
-0.170221,-0.891489,0.482319
4.77482,-4.20075,0.0434099
1.60478,-1.92858,-0.13603
2.28751,-0.00324147,-0.0730398
-2.5549,1.52587,-0.0451419
-1.0625,-0.314605,-0.0808668
0.695114,3.5078,0.0317609
-0.13892,0.0444627,-0.0704979
-1.75423,-4.38324,-0.0594757
-5.60406,0.904982,-0.0539867
1.91538,5.27235,0.037338
-0.608263,0.209969,-0.0257125
-0.608202,-0.173427,1.1057
4.23437,1.3348,0.123622
0.334338,-0.0913323,-0.0281582
0.435994,-0.796095,0.00568224
0.542032,0.0950144,0.166701
-6.6493,-7.95614,0.121133
0.249501,-0.345604,0.489999
-0.0908401,-0.372549,-0.0553855
6.02018,-21.7817,0.171656
-0.530699,0.227054,-0.0920834
-0.336916,0.184255,0.416896
4.18891,-1.21515,0.0161083
-0.00880491,-4.9027,0.0090888
1.23265,1.82289,-0.157897
-2.60482,-0.990736,-0.0431876
-0.233642,-1.34597,0.0445461
-3.6586,2.8498,-0.00156847
1.21977,-2.00427,0.174356
0.11603,0.080627,0.284345
-0.433846,0.078623,0.0554343
-0.880571,-1.45546,-0.00659762
-1.48908,-13.9885,0.0522164
-0.0326995,-0.134951,-0.113746
-5.71369,-0.319692,-0.0232787
-2.12812,5.60062,-0.0179352
0.856675,0.47465,-0.0979448
-0.597258,1.16286,-1.06638
1.19917,-0.583626,0.0856305
-0.453857,0.86421,1.06195
-0.146405,0.356617,-0.107326
3.07344,-0.761154,0.0165099
6.65016,3.66376,0.0369594
-3.08346,-1.50547,-0.173819
0.440583,0.0822289,-0.281394
0.72034,-0.322,-0.0602944
1.27324,7.18675,0.0279213
13.2081,4.37739,0.0535681
-0.255803,-2.75186,0.182851
1.33387,-2.64175,0.127977
-0.33469,0.248891,0.531246
-0.121935,-1.1871,-0.12096
-5.07085,6.01758,-0.0171462
0.202332,-0.0526787,-0.013768
3.75741,-9.73401,-0.0782818
4.35187,2.01162,0.245868
-4.55135,-2.90974,0.0623101
-0.433205,1.28791,-0.0577312
0.856089,-8.40736,0.135085
-2.4711,-2.40999,-0.0409673
3.80902,-4.35256,-0.0820671
0.131671,1.5727,-0.0861902
-4.35435,2.95585,-0.0740341
0.0752126,0.121661,-0.0809141
-0.726097,2.53349,0.0622571
1.7761,4.23402,0.00966318
-11.3902,-6.10627,-0.134978
0.730583,-1.83796,-0.0496792
1.07197,0.43075,0.1172
-0.620535,0.641494,0.184939
-1.34962,4.56915,-0.0414977
-6.46652,4.9587,0.0429164
-2.53196,15.96,-0.126811
-0.293722,5.12582,-0.112536
-1.59409,0.192049,0.109961
0.231123,0.832262,0.058729
-0.129696,-0.334526,-0.0319021
-27.9664,4.49945,-0.0610543
-0.520124,0.11676,-0.217527
-24.5295,-0.218662,-0.0571024
5.48252,0.837005,-0.0549402
3.2209,1.11959,0.0649797
-1.31794,-3.95259,-0.0508592
0.658449,-1.18916,0.101771
-0.834595,-2.62936,-0.034316
-3.15027,6.05899,-0.0193633
1.28151,-0.955962,-0.0399884
-2.07049,0.366155,0.12307
-0.381763,-0.973394,-0.498344
-2.98558,-3.01878,0.0852424
3.92949,-1.27394,0.0700429
-4.02122,1.40274,-0.0242575
3.26657,-5.22572,0.129726
2.17085,-2.0213,-0.00935635
6.49109,-4.17947,-0.0719859
-0.553406,-0.0525515,-0.0173661
-1.92279,-1.55856,-0.0274681
-0.242011,-0.583267,-0.0407897
4.27073,-10.138,0.114115
0.486264,0.450128,0.0724049
-0.119502,-0.0565592,0.121566
-0.203538,0.437988,-1.20955
0.576739,-2.59138,0.126739
-0.786816,1.69789,0.0663561
2.11581,7.07226,-0.0607471
-1.04436,-5.56362,-0.104975
-3.7472,-6.90165,0.119916
7.03492,7.2381,0.114375
3.54218,5.77918,-0.0821678
-0.498521,0.38362,0.216675
-0.00296834,0.0144234,-0.0354081
-1.42693,-1.17508,0.182272
-0.367222,-0.885666,0.0535253
3.52484,-4.97744,-0.147541
-0.413459,0.0423102,-0.21078
-0.781119,-0.304468,0.911362
21.4802,11.516,-0.00694881
0.993247,-4.47311,0.0993767
0.911222,-0.306622,0.0878372
0.0579287,-0.0552208,0.0898079
-3.55153,1.70745,0.0207247
32.9608,-26.9105,0.0651046
4.32234,-2.22541,0.11828
2.15877,-1.31123,0.207028
-1.94926,-4.55203,0.126888
-0.53031,2.85828,-0.0170002
-0.176889,0.505096,-0.124479
-0.335916,6.66115,0.0661646
0.320091,0.931052,-0.0237634
-1.18918,-0.320308,-0.177293
2.44523,-2.69657,0.00289982
-0.0568428,0.362888,-0.0746242
9.89426,3.07614,0.00554077
0.464351,0.487746,0.586384
6.04798,-0.150243,-0.0101641
-0.278246,0.52156,0.116688
0.213039,1.5924,0.008344
-7.33472,0.32056,-0.055344
0.0765018,1.08303,0.114081
-0.320075,0.285153,-0.219904
0.845168,-0.40787,-0.375032
-4.30643,1.13276,0.0445128
6.6439,-10.9059,-0.0496903
0.491986,-0.456372,-0.265606
-0.643998,-2.06875,0.111946
5.40233,-8.0047,0.0895233
0.176137,0.063561,0.24193
-1.29434,-1.23297,-0.0299052
-0.397403,0.125462,-0.0598763
0.885652,2.53219,-0.0613489
-0.648951,-0.253186,0.0962334
-0.885631,-0.494316,-0.362082
3.08414,-6.92586,0.00102438
-1.37452,8.1016,0.12642
6.15234,-2.6728,0.272608
-3.2516,5.35363,-0.112274
-0.282069,-0.770781,-0.317604
-1.66276,-2.99145,0.0285318
14.6425,-8.60663,0.0745307
-0.161228,-0.0415195,0.421621
2.69797,-3.65839,0.0674666
4.06138,0.629824,0.131529
-0.875756,-0.218711,0.0336076
0.314469,0.424729,-0.126948
1.1566,-14.635,-0.269101
-4.10532,-1.74942,0.128668
-0.296162,0.0841785,-0.273717
-2.68171,0.272085,-0.0673243
6.06924,9.06723,-0.0276355
0.398532,-0.865138,0.327899
-3.89517,-3.15645,-0.0408662
-0.291039,0.389729,0.264913
0.433924,0.0279153,0.366834
-2.32333,-1.57884,0.0783441
-0.845615,-0.532975,0.476354
0.323025,0.389578,-0.836086
0.67742,-0.102933,0.5179
1.20486,6.38661,0.108653
-1.08401,0.365149,0.012162
0.373399,-1.3385,-0.175668
-0.21179,1.81123,0.103003
0.245983,-0.900118,-0.176302
0.590358,0.193228,0.102703
-10.2058,4.77513,-0.0252155
-6.92337,16.5601,0.145404
-5.17015,8.04821,0.0179523
-7.06213,2.87497,0.0997273
3.02493,-1.76679,-0.0367137
0.387394,-2.64337,-0.0935292
-0.84686,-0.700837,-0.0880681
-7.02312,-10.551,0.0624387
8.41644,6.7747,-0.0142386
-0.178127,0.614234,-0.357491
1.56327,3.61974,-0.0767717
-0.0614549,0.607814,-0.0935325
0.329508,0.145898,0.0863656
-2.26734,-2.98384,-0.0190862
0.600187,-0.277281,0.630185
-0.412945,-4.41622,-0.0191822
-0.390325,-0.237936,0.10287
-0.173309,-0.494474,-0.0281371
0.416162,-0.532678,0.300566
-5.88583,-2.6239,0.0920466
-1.11281,1.06255,-0.0207982
-12.2456,-16.1489,0.109821
0.76006,-2.95954,0.0309835
1.47324,-2.26265,0.067912
-0.64634,0.122356,-0.320333
-0.642184,0.846067,0.0211278
-0.978941,1.55704,0.0820613
-0.544171,-0.0297213,0.84293
3.77143,-8.99086,0.0420092
0.0470273,0.0624388,0.203989
-0.188413,1.4036,-0.0231861
0.0231178,0.246929,0.00633248
-1.60473,-5.91694,-0.0912834
-0.561448,0.510665,0.0579015
-0.0929463,1.96724,0.0122301
-8.90327,1.49868,0.0806155
-0.339225,-2.33641,-0.0285463
0.066982,-0.0136295,0.141176
-0.208503,1.87884,0.0441414
0.480996,-8.64316,-0.0571175
0.0749063,0.336901,-0.575343
0.216015,-0.17994,-0.00654132
-22.542,14.7565,0.0898836
2.07468,2.38735,-0.0203498
-0.731089,-0.906221,0.0468285
4.6277,-1.28574,0.12833
-10.3673,9.15969,-0.0493433
0.00148913,-0.0379987,-0.222182
0.76149,-1.51251,-0.0175343
0.151199,-0.862637,0.0912852
-6.18752,-8.71766,-0.112248
5.28529,1.13922,-0.147132
-9.81446,4.52949,-0.0684234
0.184882,7.22654,-0.0954065
0.568051,0.0765664,0.446505
-2.41661,-0.049078,0.00316954
0.548963,-0.126124,0.870848
0.266855,-0.570825,-0.526775
10.966,3.83928,0.128877
-1.96705,2.04878,0.0335452
0.100819,-0.563621,-0.0288353
0.243949,0.575707,0.0175252
-0.166772,0.142362,0.490356
-0.742049,0.312008,-0.411814
-0.439405,-0.988737,0.215969
0.165069,0.675248,-0.284831
0.00733093,-1.7749,0.140735
0.250396,0.213767,-0.0273215
0.470074,-0.71698,0.053891
-0.0846921,-0.0174808,-0.00334236
4.02479,-0.495946,0.0435484
-3.94061,-1.06131,-0.012348
1.80242,0.942752,0.015005
0.33536,-0.51015,0.975408
-0.430198,0.829749,-0.00442115
0.296386,0.153951,0.218999
1.39955,-2.26689,0.167421
-3.25031,-0.753328,0.0309665
5.81942,-3.95791,-0.0745515
-0.0359512,0.0396704,0.168999
0.258412,-3.33723,-0.0310972
4.54594,0.926432,-0.147706
1.50692,-0.221074,0.00465118
-4.59233,-5.39493,-0.0539392
1.24803,-6.17136,0.0194664
-1.19481,3.65709,-0.00156104
-0.00298231,-0.404513,0.124154
-0.51669,-0.0793941,-0.143604
0.300212,0.629649,0.0430173
-0.889342,0.585604,-0.188233
-0.0515294,0.168018,0.0831898
1.01429,4.28155,-0.0995065
1.42416,-1.40236,-0.0407359
0.237894,0.118002,-0.105388
-1.7619,-2.19135,0.099998
3.7965,-6.46127,-0.0526904
-0.975624,0.296926,-0.173917
-0.13967,0.498722,0.193561
-0.072805,-1.54621,-0.0431241
-2.39015,-4.64995,0.264889
-0.481424,2.6377,0.246029
-0.696505,-0.722207,0.209311
-2.24126,-0.651885,-0.0469376
0.992992,-0.812509,-1.1618
2.24708,-4.70593,-0.127405
1.68418,0.879396,-0.127125
0.855118,6.54899,0.0207267
-1.1047,1.84687,-0.297792
-1.16076,-0.393078,-0.0135641
0.218443,0.255217,0.155893
-0.501787,0.796728,-0.166981
0.148868,0.0500284,0.028106
7.48555,-9.82705,0.0939568
5.1395,0.0734257,0.0635111
-1.70263,-2.85282,-0.0510825
3.09396,4.16847,-0.0383456
9.72306,-12.2582,0.0600163
2.03657,1.04903,-0.0522489
5.11458,3.48574,0.0203813
-2.70182,3.3986,0.0802902
2.47334,0.309017,-0.0102199
-0.724075,-3.22133,-0.141193
3.54455,-3.43139,0.0129408
-0.334636,-0.958576,1.04799
-0.73853,0.7498,-0.0941053
-1.16279,5.81443,0.0626157
0.0516352,0.555552,-0.388485
-9.10215,-20.1715,0.0270976
0.640592,-0.059921,0.335715
4.17778,-4.99462,0.110271
-1.06852,-0.361843,-0.0534171
0.312501,-0.264538,-0.123488
-0.418893,0.854209,0.373442
0.777042,-1.22549,0.0651148
0.706724,0.209255,-0.294823
4.8474,9.05388,-0.000699225
-0.70789,-0.281042,-0.135001
-2.01071,12.8702,-0.174847
0.208572,0.801569,-0.849635
-0.598261,-2.50149,-0.0136039
-0.585797,0.852593,0.247508
2.13525,1.80114,0.00747332
5.45032,3.27092,0.0413987
-8.07808,-2.7845,-0.124607
0.058412,0.0416282,-0.872308
5.9184,3.16006,0.160728
-2.72053,-5.38433,-0.110907
0.0787381,-0.519819,1.1466
0.0522333,-0.0726338,0.708921
-0.491026,-0.213504,0.00792233
1.09371,-5.42569,-0.0970526
6.15053,-8.83212,-0.124144
10.9992,9.98864,-0.00655571
-1.34334,-2.96754,0.0609503
-0.0227249,1.60589,0.0126244
0.306797,0.000865579,-0.0984548
3.61878,-5.24742,0.0151562
-0.793914,4.13982,-0.0209854
0.32118,-0.435876,-0.425681
-3.01427,13.2288,0.0239612
0.416906,-0.675674,0.00192054
5.64309,0.772452,-0.0290618
0.0486212,0.248654,-0.11204
-0.301938,0.0112909,-0.0660585
0.180125,-0.627855,0.0928575
0.906064,0.972289,0.0337067
-11.0784,-14.2868,0.112245
0.450999,-0.00735026,0.368573
-3.57913,-1.31591,-0.0186764
3.54297,6.8257,0.0752499
-0.609719,0.250454,-0.127183
0.0992253,-0.668177,0.0266698
-0.110687,0.73378,-0.0900279
-13.4407,-9.84869,0.04219
6.49776,-2.71655,0.148154
-3.74361,8.08719,-0.0817957
0.799878,-0.233149,0.0337632
1.02366,-0.0207277,-0.16081
-1.15169,-7.53839,-0.00958991
5.90854,2.9568,-0.0820232
0.143247,0.222056,0.316517
4.52901,9.15217,0.0197251
-4.28364,4.04817,-0.0567235
3.55422,-0.00759458,0.054536
-0.0864557,0.131884,0.00166207
-0.442602,3.51403,-0.106265
-0.0627368,0.250649,0.0220119
-0.71727,0.422291,0.471346
9.98675,16.1254,0.0188694
-0.0301086,0.323039,-0.428607
-10.3809,10.8198,0.208064
-0.326835,0.101945,-0.0172912
0.0681546,-5.75289,0.13183
-4.45474,3.37902,0.0763643
-0.883537,1.62282,-0.118356
0.662959,-1.11128,-0.0891709
-0.727217,0.401389,0.306641
11.6161,-0.194064,0.065251
1.41781,0.603074,-0.0777219
2.03207,-1.93552,-0.0190244
1.20717,2.03105,0.0469035
-0.0322761,3.02729,-0.0153154
-5.60922,7.37699,0.0385024
-3.00576,-7.75736,-0.0455509
-0.342604,-0.461298,-0.696528
0.221736,0.767809,0.10514
-0.0451492,-0.156473,-0.0874858
-1.87004,-0.21759,-0.0974757
7.38744,0.419339,0.0573026
-0.608659,-1.29253,-0.0135944
-8.16209,-3.37472,-0.0346131
-6.03525,-5.98467,-0.0512415
7.65468,-5.14423,-0.105891
0.381393,-1.45093,0.0813277
0.0720149,-0.31961,-0.0436489
7.44928,9.38336,-0.0799801
15.1556,8.73885,0.213775
0.280856,-0.0676927,0.456254
0.931491,-0.371317,0.380332
-1.0256,-2.27723,-0.13382
-0.517943,-5.97646,-0.0460318
0.286528,0.146675,-0.0993504
-9.07325,8.61395,0.0484697
-1.61406,-6.79585,-0.105287
-6.23331,-0.92319,-0.132431
0.351675,-1.07516,-0.0590291
4.7741,-7.47998,0.11731
-0.403703,-0.280611,0.682855
0.435474,0.920791,-0.0776468
0.33515,0.536117,0.00675068
-2.79136,3.55037,0.0862731
2.19697,1.54356,-0.102771
-0.130262,0.199505,0.0384974
1.83699,-0.336701,0.0117058
-1.0744,0.712184,0.0329613
2.9219,5.02792,-0.222535
1.75233,-5.14298,0.0149162
6.3236,-3.26201,-0.141913
-0.610675,0.482976,0.569981
-0.195266,1.68927,0.124137
0.212728,0.309816,0.0356428
0.743841,-0.261706,-0.0373596
0.440154,-0.104299,-0.0602856
-0.0743675,-0.0327734,0.0211492
-1.14816,-3.26541,-0.0130879
8.36772,1.07627,0.0446029
-0.0845187,-0.357754,-0.318228
-8.57211,-6.88386,-0.192639
-2.02714,-0.8804,0.0900175
-3.71199,-7.29321,-0.158383
0.184093,0.558597,0.137656
-1.85177,-3.66493,0.192672
-8.13924,-7.19762,0.0707951
-0.538113,-0.0848807,-0.512412
-1.15841,1.9755,-0.0202561
0.597921,2.7475,-0.00338
2.90969,4.81829,-0.0121655
1.03386,0.429432,-0.0247866
-2.17109,-4.28235,-0.0530286
1.93846,-1.04103,0.0394005
0.276563,3.60091,-0.148693
18.7704,4.953,-0.0812937
-0.925051,1.6769,-0.0333658
-0.063194,-1.56286,0.0549889
-0.694774,0.603618,0.0504696
-0.455315,5.03114,-0.0532836
-8.39761,1.37144,0.0632747
-0.550188,0.374789,-0.0379023
-2.86819,5.21173,-0.221514
-2.02128,-3.76836,0.00995099
2.70665,-6.50284,0.0324083
-0.151379,0.0502944,1.11986
0.0329145,0.1098,0.552921
6.15368,-0.560078,-0.0489665
0.0686498,0.318344,0.149827
-1.29735,-0.496824,-0.00576753
-15.0723,13.4975,-0.131946
-0.531041,-2.37036,0.0198602
1.91768,0.713188,-0.044703
10.1582,-3.3203,0.0153593
-0.127446,-0.268913,-0.0385383
0.334942,-6.3704,0.0481261
0.145668,1.18931,-0.00489511
-0.464708,-0.169589,-0.0414446
-0.112473,-1.92156,-0.0840225
5.24397,-1.81799,-0.0204489
-1.36352,3.49447,0.016759
-0.528424,0.212999,-0.211824
-4.36364,-8.22282,-0.00456725
-0.00618052,-5.39721,-0.0433133
-0.14487,-0.00798801,-0.161404
-6.73426,-16.7849,0.0240126
-0.0965207,3.07602,-0.0917508
-0.0803786,-0.284388,0.21186
-3.35182,0.712315,0.051038
0.422285,0.890152,0.0451737
-2.0633,6.64278,-0.025198
0.555612,-0.0625474,-0.593983
15.1156,21.3232,-0.0644968
-11.7778,-2.39334,0.132943
-0.552891,0.715851,0.0468424
0.181313,0.0187056,1.59796e-05
-0.92201,-2.14281,-0.0561331
0.0433338,0.402361,0.00869009
-0.29271,0.944682,-0.361439
-0.0595141,0.361851,0.329871
4.06969,-4.99269,-0.0546359
-4.08427,-6.03743,0.00382299
0.450662,-3.8738,-0.206651
-0.295146,0.659568,0.255126
0.00866245,-0.0188021,-0.452288
0.00452545,1.4405,0.0696824
7.34784,1.45284,-0.0785013
0.0457008,0.41474,-0.119342
0.157819,-0.149702,-0.109517
0.427691,0.0269075,-0.120394
-0.688496,0.434087,0.0964126
-3.65637,-1.61473,0.110544
0.0609811,-0.975801,0.27635
-0.775062,-1.49524,-0.010044
0.597278,0.444938,-0.00469621
-0.959463,-0.105377,-0.276851
0.422129,-0.233206,1.19379
-0.814193,1.53315,0.0106432
0.144056,2.25176,-0.0603012
1.73447,-7.26106,-0.127003
-1.91079,0.305647,0.108201
-0.587079,0.00139435,-0.0695598
-0.0825372,0.00492149,-0.332979
0.280746,-0.0425058,0.1009
-0.289117,-0.280082,0.380097
3.90342,-2.59257,0.217048
-0.248462,-0.623263,0.569922
0.0490161,-0.15397,0.0195042
0.296797,0.181944,-0.261731
0.627967,0.369665,0.0703878
0.382422,-0.911253,-0.00387445
4.89292,-2.80388,-0.113873
0.0913812,0.040754,0.113281
6.69875,-0.0922852,-0.035711
1.09163,0.822117,0.214045
0.299887,-0.000205268,-0.0431608
-0.0456396,0.85735,0.104995
-0.756257,2.70486,-0.0380505
2.19802,-5.18372,-0.177303
13.2676,-10.8913,-0.0692183
